,0,Address,AdjustedStartTime,AgencyAbbreviation,AgencyName,Created,DataSource,DelayFromScheduleInSeconds,DirectionId,DirectionName,DirectionVariantId,Duration,ItineraryId,ItineraryLegId,Lat,Length,Lon,Ordinal,RouteDestinationName,RouteId,RouteName,ShapeUri,StartTime,StopId,StopName,TransportType,TripHeadsign,TripId
2,,,2021-11-19T23:12:00Z,RideMetro,Houston,2021-11-19T22:38:50.3542802Z,,0.0,Ho414_4620_41921_1,DOWNTOWN,Ho414_4620_41921_1_1,2387.0,3c16c937-5d91-4691-863e-968b67e2019d,-589044829.0,29.771701,5.157134437693222,-95.279066,2.0,DOWNTOWN,Ho414_4620_41921,048,,2021-11-19T23:12:00Z,Ho414_4620_12889,Market St @ Aleen St,Bus,DOWNTOWN,Ho414_4620_9267072
3,,,2021-11-20T00:22:33Z,RideMetro,Houston,2021-11-19T22:38:50.354293Z,,0.0,Ho414_4620_41965_1,MEMORIAL CITY,Ho414_4620_41965_1_0,747.0,3c16c937-5d91-4691-863e-968b67e2019d,-589044828.0,29.765169,5.55265348852951,-95.365017,3.0,MEMORIAL CITY,Ho414_4620_41965,160,,2021-11-20T00:22:33Z,Ho414_4620_9225,Franklin St @ Congress St,Bus,MEMORIAL CITY,Ho414_4620_9278796
4,,,2021-11-20T00:50:00Z,RideMetro,Houston,2021-11-19T22:38:50.3542998Z,,0.0,Ho414_4620_41954_0,DACOMA SHUTTLE,Ho414_4620_41954_0_0,370.0,3c16c937-5d91-4691-863e-968b67e2019d,-589044827.0,29.78351,1.073923358186936,-95.45547,5.0,DACOMA SHUTTLE,Ho414_4620_41954,089,,2021-11-20T00:50:00Z,Ho414_4620_13170_I,13170 - NORTHWEST TC - PLATFORM 1 BAY I,Bus,DACOMA SHUTTLE,Ho414_4620_9276435
5,,,2021-11-20T00:57:10Z,,,2021-11-19T22:38:50.3543004Z,,,,,,468.0,3c16c937-5d91-4691-863e-968b67e2019d,-589044826.0,29.799026,0.40382963175920883,-95.456516,6.0,,,,,2021-11-20T00:57:10Z,Ho414_4620_11053,Hempstead Rd @ Post Oak Rd,Walk,,
6,,,2021-11-20T00:57:10Z,,,2021-11-19T22:38:50.3543004Z,,,,,,468.0,3c16c937-5d91-4691-863e-968b67e2019d,-589044825.0,29.802759908899148,0.40382963175920883,-95.45410037006431,7.0,,,,,2021-11-20T00:57:10Z,,,Arrived,,
0,,,2021-11-19T22:43:26Z,,,2021-11-19T22:38:56.7288335Z,,,,,,219.0,733f6e02-4607-4c54-9d94-6f3c4de03302,-524942240.0,29.6737,0.18881528664706773,-95.302706,0.0,,,,,2021-11-19T22:43:26Z,,,Walk,,
1,,,2021-11-19T22:48:05Z,RideMetro,Houston,2021-11-19T22:38:56.7289085Z,,0.0,Ho414_4620_41940_1,FANNIN SOUTH TC,Ho414_4620_41940_1_0,535.0,733f6e02-4607-4c54-9d94-6f3c4de03302,-524942239.0,29.671756,2.0982435002438757,-95.302161,1.0,FANNIN SOUTH TC,Ho414_4620_41940,073,,2021-11-19T22:48:05Z,Ho414_4620_770,Bellfort Ave @ Waltrip St,Bus,FANNIN SOUTH TC,Ho414_4620_9272479
2,,,2021-11-19T23:02:15Z,,,2021-11-19T22:38:56.7289094Z,,,,,,66.0,733f6e02-4607-4c54-9d94-6f3c4de03302,-524942238.0,29.666504,0.05689800979092522,-95.336701,2.0,,,,,2021-11-19T23:02:15Z,Ho414_4620_4802,Bellfort Av @ M L King Blvd,Walk,,
3,,,2021-11-19T23:04:21Z,RideMetro,Houston,2021-11-19T22:38:56.7289346Z,,0.0,Ho414_4620_41946_0,KASHMERE TC,Ho414_4620_41946_0_0,2799.0,733f6e02-4607-4c54-9d94-6f3c4de03302,-524942237.0,29.667021,10.17885855985588,-95.337059,3.0,KASHMERE TC,Ho414_4620_41946,080,,2021-11-19T23:04:21Z,Ho414_4620_3462,M L King Blvd @ Bellfort,Bus,KASHMERE TC,Ho414_4620_9273384
4,,,2021-11-19T23:58:42Z,,,2021-11-19T22:38:56.7289354Z,,,,,,18.0,733f6e02-4607-4c54-9d94-6f3c4de03302,-524942236.0,29.81412,0.015881552032428636,-95.327876,4.0,,,,,2021-11-19T23:58:42Z,Ho414_4620_76,Kashmere Transit Center,Walk,,
5,,,2021-11-20T00:00:00Z,RideMetro,Houston,2021-11-19T22:38:56.7289745Z,,0.0,Ho414_4620_41906_1,MEMORIAL CITY,Ho414_4620_41906_1_0,2020.0,733f6e02-4607-4c54-9d94-6f3c4de03302,-524942235.0,29.814277,7.60203140458724,-95.327946,5.0,MEMORIAL CITY,Ho414_4620_41906,026,,2021-11-20T00:00:00Z,Ho414_4620_76_D,KASHMERE TRANSIT CENTER BAY D,Bus,MEMORIAL CITY,Ho414_4620_9262794
6,,,2021-11-20T00:34:40Z,,,2021-11-19T22:38:56.7289751Z,,,,,,125.0,733f6e02-4607-4c54-9d94-6f3c4de03302,-524942234.0,29.80163,0.10845563780971793,-95.454342,6.0,,,,,2021-11-20T00:34:40Z,Ho414_4620_12077,W 18Th St @ Northwest Fwy,Walk,,
7,,,2021-11-20T00:34:40Z,,,2021-11-19T22:38:56.7289751Z,,,,,,125.0,733f6e02-4607-4c54-9d94-6f3c4de03302,-524942233.0,29.802759908899148,0.10845563780971793,-95.45410037006431,7.0,,,,,2021-11-20T00:34:40Z,,,Arrived,,
0,,,2021-11-19T22:49:42Z,,,2021-11-19T22:38:56.7297269Z,,,,,,273.0,d71ac2c0-2404-4512-9803-8619c1a050d4,-524941240.0,29.6737,0.2354356977853788,-95.302706,0.0,,,,,2021-11-19T22:49:42Z,,,Walk,,
1,,,2021-11-19T22:55:15Z,RideMetro,Houston,2021-11-19T22:38:56.7297611Z,,133.0,Ho414_4620_41940_0,HOBBY AIRPORT,Ho414_4620_41940_0_0,718.0,d71ac2c0-2404-4512-9803-8619c1a050d4,-524941239.0,29.672608,1.8825278881932668,-95.300116,1.0,HOBBY AIRPORT,Ho414_4620_41940,073,,2021-11-19T22:55:15Z,Ho414_4620_9662,Bellfort Ave @ Westover St,Bus,HOBBY AIRPORT,Ho414_4620_9272387
2,,,2021-11-19T23:12:00Z,RideMetro,Houston,2021-11-19T22:38:56.7297843Z,,0.0,Ho414_4620_41915_0,N SHEPHERD P&R,Ho414_4620_41915_0_0,4320.0,d71ac2c0-2404-4512-9803-8619c1a050d4,-524941238.0,29.655343,12.639220111322821,-95.275778,2.0,N SHEPHERD P&R,Ho414_4620_41915,040,,2021-11-19T23:12:00Z,Ho414_4620_10567,Hobby Airport,Bus,N SHEPHERD P&R,Ho414_4620_9265075
3,,,2021-11-20T00:36:35Z,RideMetro,Houston,2021-11-19T22:38:56.7297994Z,,0.0,Ho414_4620_41906_1,MEMORIAL CITY,Ho414_4620_41906_1_0,725.0,d71ac2c0-2404-4512-9803-8619c1a050d4,-524941237.0,29.804029,3.3166935606109686,-95.398901,3.0,MEMORIAL CITY,Ho414_4620_41906,026,,2021-11-20T00:36:35Z,Ho414_4620_6066,W 20Th St @ Yale St,Bus,MEMORIAL CITY,Ho414_4620_9262830
4,,,2021-11-20T00:49:40Z,,,2021-11-19T22:38:56.7297999Z,,,,,,125.0,d71ac2c0-2404-4512-9803-8619c1a050d4,-524941236.0,29.80163,0.10845563780971793,-95.454342,4.0,,,,,2021-11-20T00:49:40Z,Ho414_4620_12077,W 18Th St @ Northwest Fwy,Walk,,
5,,,2021-11-20T00:49:40Z,,,2021-11-19T22:38:56.7297999Z,,,,,,125.0,d71ac2c0-2404-4512-9803-8619c1a050d4,-524941235.0,29.802759908899148,0.10845563780971793,-95.45410037006431,5.0,,,,,2021-11-20T00:49:40Z,,,Arrived,,
0,,,2021-11-19T23:04:24Z,,,2021-11-19T22:38:56.7294388Z,,,,,,219.0,c83e9060-f615-49b4-85be-b4c8d681dc3f,-524940240.0,29.6737,0.18881528664706773,-95.302706,0.0,,,,,2021-11-19T23:04:24Z,,,Walk,,
1,,,2021-11-19T23:09:03Z,RideMetro,Houston,2021-11-19T22:38:56.7294587Z,,58.0,Ho414_4620_41940_1,FANNIN SOUTH TC,Ho414_4620_41940_1_0,535.0,c83e9060-f615-49b4-85be-b4c8d681dc3f,-524940239.0,29.671756,2.0982435002438757,-95.302161,1.0,FANNIN SOUTH TC,Ho414_4620_41940,073,,2021-11-19T23:09:03Z,Ho414_4620_770,Bellfort Ave @ Waltrip St,Bus,FANNIN SOUTH TC,Ho414_4620_9272479
2,,,2021-11-19T23:21:15Z,,,2021-11-19T22:38:56.7294595Z,,,,,,66.0,c83e9060-f615-49b4-85be-b4c8d681dc3f,-524940238.0,29.666504,0.05689800979092522,-95.336701,2.0,,,,,2021-11-19T23:21:15Z,Ho414_4620_4802,Bellfort Av @ M L King Blvd,Walk,,
3,,,2021-11-19T23:23:21Z,RideMetro,Houston,2021-11-19T22:38:56.7294693Z,,0.0,Ho414_4620_41946_0,TIDWELL TC,Ho414_4620_41946_0_1,2113.0,c83e9060-f615-49b4-85be-b4c8d681dc3f,-524940237.0,29.667021,8.180612855387126,-95.337059,3.0,TIDWELL TC,Ho414_4620_41946,080,,2021-11-19T23:23:21Z,Ho414_4620_3462,M L King Blvd @ Bellfort,Bus,TIDWELL TC,Ho414_4620_9273414
4,,,2021-11-20T00:02:03Z,RideMetro,Houston,2021-11-19T22:38:56.7294744Z,,0.0,Ho414_4620_41934_1,NORTHWEST TC,Ho414_4620_41934_1_0,2397.0,c83e9060-f615-49b4-85be-b4c8d681dc3f,-524940236.0,29.783975,8.476772416492087,-95.315788,4.0,NORTHWEST TC,Ho414_4620_41934,066,,2021-11-20T00:02:03Z,Ho414_4620_2064,Lockwood Dr @ Sudan St,Bus,NORTHWEST TC,Ho414_4620_9271022
5,,,2021-11-20T00:43:00Z,,,2021-11-19T22:38:56.7294749Z,,,,,,642.0,c83e9060-f615-49b4-85be-b4c8d681dc3f,-524940235.0,29.797383,0.553046530635086,-95.456793,5.0,,,,,2021-11-20T00:43:00Z,Ho414_4620_12086,N Post Oak Rd @ Hempstead Hwy,Walk,,
6,,,2021-11-20T00:43:00Z,,,2021-11-19T22:38:56.7294749Z,,,,,,642.0,c83e9060-f615-49b4-85be-b4c8d681dc3f,-524940234.0,29.802759908899148,0.553046530635086,-95.45410037006431,6.0,,,,,2021-11-20T00:43:00Z,,,Arrived,,
0,,,2021-11-19T22:45:17Z,,,2021-11-19T22:39:04.5318546Z,,,,,,527.0,260e357a-9b3a-4dac-86a2-c1db727faa22,-445182764.0,29.809235,0.45417250204385595,-95.275528,0.0,,,,,2021-11-19T22:45:17Z,,,Walk,,
1,,,2021-11-19T22:55:04Z,RideMetro,Houston,2021-11-19T22:39:04.5318634Z,,14.0,Ho414_4620_41944_1,DENVER HARBOR TC,Ho414_4620_41944_1_0,910.0,260e357a-9b3a-4dac-86a2-c1db727faa22,-445182763.0,29.810033,3.1557053132077115,-95.281016,1.0,DENVER HARBOR TC,Ho414_4620_41944,078,,2021-11-19T22:55:04Z,Ho414_4620_1290,Eastland St @ Tate,Bus,DENVER HARBOR TC,Ho414_4620_9273053
2,,,2021-11-19T23:15:00Z,RideMetro,Houston,2021-11-19T22:39:04.5318766Z,,0.0,Ho414_4620_41961_1,DOWNTOWN,Ho414_4620_41961_1_0,994.0,260e357a-9b3a-4dac-86a2-c1db727faa22,-445182762.0,29.77535,3.6996282915835774,-95.315375,2.0,DOWNTOWN,Ho414_4620_41961,137,,2021-11-19T23:15:00Z,Ho414_4620_69,Fifth Ward/Denver Harbor Transit Center,Bus,DOWNTOWN,Ho414_4620_9278061
3,,,2021-11-19T23:34:00Z,RideMetro,Houston,2021-11-19T22:39:04.5318915Z,,0.0,Ho414_4620_41950_0,GREENSPOINT TC,Ho414_4620_41950_0_1,2103.0,260e357a-9b3a-4dac-86a2-c1db727faa22,-445182761.0,29.750178,6.174782883514798,-95.370002,3.0,GREENSPOINT TC,Ho414_4620_41950,085,,2021-11-19T23:34:00Z,Ho414_4620_309,St Joseph Pkwy @ Main St,Bus,GREENSPOINT TC,Ho414_4620_9275376
4,,,2021-11-20T00:10:03Z,,,2021-11-19T22:39:04.5318923Z,,,,,,468.0,260e357a-9b3a-4dac-86a2-c1db727faa22,-445182760.0,29.799026,0.40382963175920883,-95.456516,4.0,,,,,2021-11-20T00:10:03Z,Ho414_4620_11053,Hempstead Rd @ Post Oak Rd,Walk,,
5,,,2021-11-20T00:10:03Z,,,2021-11-19T22:39:04.5318923Z,,,,,,468.0,260e357a-9b3a-4dac-86a2-c1db727faa22,-445182759.0,29.802759908899148,0.40382963175920883,-95.45410037006431,5.0,,,,,2021-11-20T00:10:03Z,,,Arrived,,
0,,,2021-11-19T23:12:26Z,,,2021-11-19T22:39:04.5417001Z,,,,,,949.0,5a0bd78f-dd2f-4567-ab03-85b1a5273b75,-445181764.0,29.809235,0.8175570086884312,-95.275528,0.0,,,,,2021-11-19T23:12:26Z,,,Walk,,
1,,,2021-11-19T23:29:15Z,RideMetro,Houston,2021-11-19T22:39:04.5417211Z,,0.0,Ho414_4620_41956_0,MESA TC,Ho414_4620_41956_0_0,411.0,5a0bd78f-dd2f-4567-ab03-85b1a5273b75,-445181763.0,29.816165,1.6170319108889528,-95.269518,1.0,MESA TC,Ho414_4620_41956,097,,2021-11-19T23:29:15Z,Ho414_4620_1374,Attwater St @ E Houston Rd,Bus,MESA TC,Ho414_4620_9276815
2,,,2021-11-19T23:57:40Z,,,2021-11-19T22:39:04.5417227Z,,,,,,15.0,5a0bd78f-dd2f-4567-ab03-85b1a5273b75,-445181762.0,29.838683,0.013398701630068338,-95.262146,2.0,,,,,2021-11-19T23:57:40Z,Ho414_4620_1351,Mesa Dr @ Linda Vista Rd,Walk,,
3,,,2021-11-19T23:58:55Z,RideMetro,Houston,2021-11-19T22:39:04.5417723Z,,0.0,Ho414_4620_41925_1,DOWNTOWN TC,Ho414_4620_41925_1_0,3065.0,5a0bd78f-dd2f-4567-ab03-85b1a5273b75,-445181761.0,29.838715,8.92497671560763,-95.262306,3.0,DOWNTOWN TC,Ho414_4620_41925,052,,2021-11-19T23:58:55Z,Ho414_4620_1329,Mesa Dr @ Linda Vista Rd,Bus,DOWNTOWN TC,Ho414_4620_9268158
4,,,2021-11-20T01:00:44Z,,,2021-11-19T22:39:04.5417739Z,,,,,,16.0,5a0bd78f-dd2f-4567-ab03-85b1a5273b75,-445181760.0,29.750211,0.01444599248075424,-95.371095,4.0,,,,,2021-11-20T01:00:44Z,Ho414_4620_11031,Downtown Transit Center,Walk,,
5,,,2021-11-20T01:02:00Z,RideMetro,Houston,2021-11-19T22:39:04.5418049Z,,0.0,Ho414_4620_41966_1,W BELLFORT P&R,Ho414_4620_41966_1_0,1080.0,5a0bd78f-dd2f-4567-ab03-85b1a5273b75,-445181759.0,29.750101,5.5397694053864805,-95.371218,5.0,W BELLFORT P&R,Ho414_4620_41966,161,,2021-11-20T01:02:00Z,Ho414_4620_11031_F,DOWNTOWN TRANSIT CENTER BAY F,Bus,W BELLFORT P&R,Ho414_4620_9279020
6,,,2021-11-20T01:35:00Z,RideMetro,Houston,2021-11-19T22:39:04.5418204Z,,0.0,Ho414_4620_41954_0,DACOMA SHUTTLE,Ho414_4620_41954_0_0,370.0,5a0bd78f-dd2f-4567-ab03-85b1a5273b75,-445181758.0,29.78351,1.073923358186936,-95.45547,7.0,DACOMA SHUTTLE,Ho414_4620_41954,089,,2021-11-20T01:35:00Z,Ho414_4620_13170_I,13170 - NORTHWEST TC - PLATFORM 1 BAY I,Bus,DACOMA SHUTTLE,Ho414_4620_9276416
7,,,2021-11-20T01:42:10Z,,,2021-11-19T22:39:04.5418212Z,,,,,,468.0,5a0bd78f-dd2f-4567-ab03-85b1a5273b75,-445181757.0,29.799026,0.40382963175920883,-95.456516,8.0,,,,,2021-11-20T01:42:10Z,Ho414_4620_11053,Hempstead Rd @ Post Oak Rd,Walk,,
8,,,2021-11-20T01:42:10Z,,,2021-11-19T22:39:04.5418212Z,,,,,,468.0,5a0bd78f-dd2f-4567-ab03-85b1a5273b75,-445181756.0,29.802759908899148,0.40382963175920883,-95.45410037006431,9.0,,,,,2021-11-20T01:42:10Z,,,Arrived,,
0,,,2021-11-19T22:46:29Z,,,2021-11-19T22:39:12.3109242Z,,,,,,324.0,d22d98bd-8500-43e1-a53a-fd2909abeb26,-365986018.0,29.71753,0.2791947248298483,-95.365653,0.0,,,,,2021-11-19T22:46:29Z,,,Walk,,
1,,,2021-11-19T22:52:53Z,RideMetro,Houston,2021-11-19T22:39:12.310976Z,,0.0,Ho414_4620_41905_1,MISSION BEND TC,Ho414_4620_41905_1_0,427.0,d22d98bd-8500-43e1-a53a-fd2909abeb26,-365986017.0,29.719994,1.484745025440167,-95.363762,1.0,MISSION BEND TC,Ho414_4620_41905,025,,2021-11-19T22:52:53Z,Ho414_4620_11484,Blodgett St @ Sauer St,Bus,MISSION BEND TC,Ho414_4620_9262360
2,,,2021-11-19T23:01:35Z,,,2021-11-19T22:39:12.3109773Z,,,,,,85.0,d22d98bd-8500-43e1-a53a-fd2909abeb26,-365986016.0,29.733483,0.07351440733991031,-95.38309,2.0,,,,,2021-11-19T23:01:35Z,Ho414_4620_11030_A,WHEELER TRANSIT CENTER BAY A,Walk,,
3,,,2021-11-19T23:04:00Z,RideMetro,Houston,2021-11-19T22:39:12.3110081Z,,0.0,Ho414_4620_42034_1,METRORail -NORTH LINE TC,Ho414_4620_42034_1_1,1560.0,d22d98bd-8500-43e1-a53a-fd2909abeb26,-365986015.0,29.73274,4.922386470474239,-95.38336,3.0,METRORail -NORTH LINE TC,Ho414_4620_42034,700,,2021-11-19T23:04:00Z,Ho414_4620_25017,Wheeler Stn NB,LightTrain,METRORail -NORTH LINE TC,Ho414_4620_9288970
4,,,2021-11-19T23:42:52Z,,,2021-11-19T22:39:12.3110092Z,,,,,,68.0,d22d98bd-8500-43e1-a53a-fd2909abeb26,-365986014.0,29.802746,0.0587355160501079,-95.368103,4.0,,,,,2021-11-19T23:42:52Z,Ho414_4620_25041,Cavalcade NB,Walk,,
5,,,2021-11-19T23:45:00Z,RideMetro,Houston,2021-11-19T22:39:12.311034Z,,0.0,Ho414_4620_41906_1,MEMORIAL CITY,Ho414_4620_41906_1_0,1120.0,d22d98bd-8500-43e1-a53a-fd2909abeb26,-365986013.0,29.803368,5.152803816672346,-95.368125,5.0,MEMORIAL CITY,Ho414_4620_41906,026,,2021-11-19T23:45:00Z,Ho414_4620_2235,Cavalcade St @ Fulton St,Bus,MEMORIAL CITY,Ho414_4620_9262793
6,,,2021-11-20T00:04:40Z,,,2021-11-19T22:39:12.3110348Z,,,,,,125.0,d22d98bd-8500-43e1-a53a-fd2909abeb26,-365986012.0,29.80163,0.10845563780971793,-95.454342,6.0,,,,,2021-11-20T00:04:40Z,Ho414_4620_12077,W 18Th St @ Northwest Fwy,Walk,,
7,,,2021-11-20T00:04:40Z,,,2021-11-19T22:39:12.3110348Z,,,,,,125.0,d22d98bd-8500-43e1-a53a-fd2909abeb26,-365986011.0,29.802759908899148,0.10845563780971793,-95.45410037006431,7.0,,,,,2021-11-20T00:04:40Z,,,Arrived,,
0,,,2021-11-19T22:43:08Z,,,2021-11-19T22:39:12.311583Z,,,,,,302.0,2992d52b-3f43-42b2-9db5-e231c77d4923,-365985018.0,29.71753,0.26060940736137944,-95.365653,0.0,,,,,2021-11-19T22:43:08Z,,,Walk,,
1,,,2021-11-19T22:49:10Z,RideMetro,Houston,2021-11-19T22:39:12.311595Z,,466.0,Ho414_4620_41905_0,EASTWOOD TC,Ho414_4620_41905_0_0,462.0,2992d52b-3f43-42b2-9db5-e231c77d4923,-365985017.0,29.719971,1.5056908269650966,-95.364162,1.0,EASTWOOD TC,Ho414_4620_41905,025,,2021-11-19T22:49:10Z,Ho414_4620_11483,Blodgett St @ Sauer St,Bus,EASTWOOD TC,Ho414_4620_9262289
2,,,2021-11-19T22:59:10Z,RideMetro,Houston,2021-11-19T22:39:12.3116267Z,,0.0,Ho414_4620_41946_0,TIDWELL TC,Ho414_4620_41946_0_1,410.0,2992d52b-3f43-42b2-9db5-e231c77d4923,-365985016.0,29.718666,0.8754199788690351,-95.339029,2.0,TIDWELL TC,Ho414_4620_41946,080,,2021-11-19T22:59:10Z,Ho414_4620_11425,Calhoun Rd @ Uh University Dr,Bus,TIDWELL TC,Ho414_4620_9273413
3,,,2021-11-19T23:11:29Z,RideMetro,Houston,2021-11-19T22:39:12.3116422Z,,260.0,Ho414_4620_41915_0,N SHEPHERD P&R,Ho414_4620_41915_0_0,2331.0,2992d52b-3f43-42b2-9db5-e231c77d4923,-365985015.0,29.730429,6.411010499573819,-95.333591,3.0,N SHEPHERD P&R,Ho414_4620_41915,040,,2021-11-19T23:11:29Z,Ho414_4620_9308,Lockwood Dr @ Diez,Bus,N SHEPHERD P&R,Ho414_4620_9265077
4,,,2021-11-19T23:51:35Z,RideMetro,Houston,2021-11-19T22:39:12.3116628Z,,0.0,Ho414_4620_41906_1,MEMORIAL CITY,Ho414_4620_41906_1_0,725.0,2992d52b-3f43-42b2-9db5-e231c77d4923,-365985014.0,29.804029,3.3166935606109686,-95.398901,4.0,MEMORIAL CITY,Ho414_4620_41906,026,,2021-11-19T23:51:35Z,Ho414_4620_6066,W 20Th St @ Yale St,Bus,MEMORIAL CITY,Ho414_4620_9262793
5,,,2021-11-20T00:04:40Z,,,2021-11-19T22:39:12.3116635Z,,,,,,125.0,2992d52b-3f43-42b2-9db5-e231c77d4923,-365985013.0,29.80163,0.10845563780971793,-95.454342,5.0,,,,,2021-11-20T00:04:40Z,Ho414_4620_12077,W 18Th St @ Northwest Fwy,Walk,,
6,,,2021-11-20T00:04:40Z,,,2021-11-19T22:39:12.3116635Z,,,,,,125.0,2992d52b-3f43-42b2-9db5-e231c77d4923,-365985012.0,29.802759908899148,0.10845563780971793,-95.45410037006431,6.0,,,,,2021-11-20T00:04:40Z,,,Arrived,,
0,,,2021-11-19T22:49:58Z,,,2021-11-19T22:39:12.3130996Z,,,,,,421.0,8af41176-2c6f-4c13-8edf-822e8423fd61,-365984018.0,29.71753,0.3630476196968836,-95.365653,0.0,,,,,2021-11-19T22:49:58Z,,,Walk,,
1,,,2021-11-19T22:57:59Z,RideMetro,Houston,2021-11-19T22:39:12.3131763Z,,0.0,Ho414_4620_41894_1,MISSION BEND TC,Ho414_4620_41894_1_0,598.0,8af41176-2c6f-4c13-8edf-822e8423fd61,-365984017.0,29.719049,1.6333606069445434,-95.369736,1.0,MISSION BEND TC,Ho414_4620_41894,004,,2021-11-19T22:57:59Z,Ho414_4620_10159,Ennis St @ Wichita St,Bus,MISSION BEND TC,Ho414_4620_9258909
2,,,2021-11-19T23:13:38Z,,,2021-11-19T22:39:12.3131775Z,,,,,,37.0,8af41176-2c6f-4c13-8edf-822e8423fd61,-365984016.0,29.707842,0.0322121436663123,-95.393783,2.0,,,,,2021-11-19T23:13:38Z,Ho414_4620_9951,Moursund St @ Lamar Fleming Ave,Walk,,
3,,,2021-11-19T23:15:15Z,RideMetro,Houston,2021-11-19T22:39:12.3131935Z,,0.0,Ho414_4620_41985_1,KINGSLAND/ADDICKS/VIA NORTHWEST TC,Ho414_4620_41985_1_1,2565.0,8af41176-2c6f-4c13-8edf-822e8423fd61,-365984015.0,29.707985,6.35262217449088,-95.394141,3.0,KINGSLAND/ADDICKS/VIA NORTHWEST TC,Ho414_4620_41985,298,,2021-11-19T23:15:15Z,Ho414_4620_9956,Moursund St @ Lamar Fleming Ave,Bus,KINGSLAND/ADDICKS/VIA NORTHWEST TC,Ho414_4620_9280019
4,,,2021-11-20T00:00:00Z,RideMetro,Houston,2021-11-19T22:39:12.3132157Z,,0.0,Ho414_4620_41928_1,WEST BELT,Ho414_4620_41928_1_0,360.0,8af41176-2c6f-4c13-8edf-822e8423fd61,-365984014.0,29.78307,1.1043097343234265,-95.45546,5.0,WEST BELT,Ho414_4620_41928,058,,2021-11-20T00:00:00Z,Ho414_4620_79_M,79 - NORTHWEST BAY M,Bus,WEST BELT,Ho414_4620_9269229
5,,,2021-11-20T00:07:00Z,,,2021-11-19T22:39:12.3132166Z,,,,,,468.0,8af41176-2c6f-4c13-8edf-822e8423fd61,-365984013.0,29.799026,0.40382963175920883,-95.456516,6.0,,,,,2021-11-20T00:07:00Z,Ho414_4620_11053,Hempstead Rd @ Post Oak Rd,Walk,,
6,,,2021-11-20T00:07:00Z,,,2021-11-19T22:39:12.3132166Z,,,,,,468.0,8af41176-2c6f-4c13-8edf-822e8423fd61,-365984012.0,29.802759908899148,0.40382963175920883,-95.45410037006431,7.0,,,,,2021-11-20T00:07:00Z,,,Arrived,,
0,,,2021-11-19T22:52:10Z,,,2021-11-19T22:39:12.3140742Z,,,,,,401.0,8c75a2e4-654a-44b8-9d82-b23056298f09,-365983018.0,29.71753,0.3455422564106522,-95.365653,0.0,,,,,2021-11-19T22:52:10Z,,,Walk,,
1,,,2021-11-19T22:59:51Z,RideMetro,Houston,2021-11-19T22:39:12.3141009Z,,253.0,Ho414_4620_41894_0,EASTWOOD TC,Ho414_4620_41894_0_0,317.0,8c75a2e4-654a-44b8-9d82-b23056298f09,-365983017.0,29.719902,1.0622909665031035,-95.368875,1.0,EASTWOOD TC,Ho414_4620_41894,004,,2021-11-19T22:59:51Z,Ho414_4620_2133,Ennis St @ Rosedale St,Bus,EASTWOOD TC,Ho414_4620_9258803
2,,,2021-11-19T23:08:19Z,,,2021-11-19T22:39:12.3141041Z,,,,,,41.0,8c75a2e4-654a-44b8-9d82-b23056298f09,-365983016.0,29.722431,0.036150189803637114,-95.351353,2.0,,,,,2021-11-19T23:08:19Z,Ho414_4620_2176,Scott St @ Cleburne St,Walk,,
3,,,2021-11-19T23:10:00Z,RideMetro,Houston,2021-11-19T22:39:12.3141383Z,,0.0,Ho414_4620_42036_0,,Ho414_4620_42036_0_2,1200.0,8c75a2e4-654a-44b8-9d82-b23056298f09,-365983015.0,29.722048,2.8331265054517436,-95.351351,3.0,,Ho414_4620_42036,900,,2021-11-19T23:10:00Z,Ho414_4620_25078,Robertson Stadium Uh Tsu NB,LightTrain,,Ho414_4620_9289962
4,,,2021-11-19T23:36:17Z,,,2021-11-19T22:39:12.3141396Z,,,,,,62.0,8c75a2e4-654a-44b8-9d82-b23056298f09,-365983014.0,29.760969,0.05411588205795991,-95.366257,4.0,,,,,2021-11-19T23:36:17Z,Ho414_4620_25052,Theatre District Capitol WB,Walk,,
5,,,2021-11-19T23:38:19Z,RideMetro,Houston,2021-11-19T22:39:12.3141727Z,,0.0,Ho414_4620_41950_0,GREENSPOINT TC,Ho414_4620_41950_0_1,1844.0,8c75a2e4-654a-44b8-9d82-b23056298f09,-365983013.0,29.760582,6.0390130193721,-95.365768,5.0,GREENSPOINT TC,Ho414_4620_41950,085,,2021-11-19T23:38:19Z,Ho414_4620_581,Louisiana St @ Capitol St,Bus,GREENSPOINT TC,Ho414_4620_9275376
6,,,2021-11-20T00:10:03Z,,,2021-11-19T22:39:12.3141733Z,,,,,,468.0,8c75a2e4-654a-44b8-9d82-b23056298f09,-365983012.0,29.799026,0.40382963175920883,-95.456516,6.0,,,,,2021-11-20T00:10:03Z,Ho414_4620_11053,Hempstead Rd @ Post Oak Rd,Walk,,
7,,,2021-11-20T00:10:03Z,,,2021-11-19T22:39:12.3141733Z,,,,,,468.0,8c75a2e4-654a-44b8-9d82-b23056298f09,-365983011.0,29.802759908899148,0.40382963175920883,-95.45410037006431,7.0,,,,,2021-11-20T00:10:03Z,,,Arrived,,
